family	Subfamily	chr	start	end	strand	percent_divergence	GA_edit_count
ERVL	DR0012890	MCFN01000161.1	1169257	1169653	C	9.3	0
ERVL	DR0012954	MCFN01000161.1	1170216	1170647	C	2.9	0
ERVL	DR0012954	MCFN01000161.1	1170630	1171147	C	3.1	0
ERVL	DR0012897	MCFN01000161.1	1179690	1180434	C	18.0	0
ERVL	DR0012936	MCFN01000161.1	1205076	1205231	C	21.3	0
ERVL	DR0012936	MCFN01000161.1	1205242	1205383	C	15.0	0
ERVL	DR0012891	MCFN01000161.1	1216658	1217761	C	17.9	0
ERVL	DR0012823	MCFN01000161.1	1218335	1218431	C	24.2	0
ERVL	DR0012929	MCFN01000161.1	1224538	1225042	C	18.8	0
ERVL	DR0012932	MCFN01000161.1	1233788	1234534	+	13.2	0
ERVL	DR0012958	MCFN01000161.1	1243849	1244388	C	22.1	0
ERVL	DR0012958	MCFN01000161.1	1265875	1265959	C	24.1	0
ERVL	DR0012974	MCFN01000161.1	1266072	1266308	C	30.2	0
ERVL	DR0012958	MCFN01000161.1	1272731	1273159	+	25.3	0
ERVL	DR0012961	MCFN01000161.1	1299433	1299606	+	20.9	0
ERVL	DR0012935	MCFN01000161.1	1342058	1342084	C	33.5	0
ERVL	DR0012974	MCFN01000161.1	1417299	1417541	+	28.5	0
ERVL	DR0012958	MCFN01000161.1	1426231	1426639	C	21.8	0
ERVL	DR0012943	MCFN01000161.1	1444710	1445026	+	13.3	0
ERVL	DR0012929	MCFN01000161.1	1466358	1466910	C	15.9	0
ERVL	DR0012929	MCFN01000161.1	1474796	1475331	+	17.4	0
ERVL	DR0012890	MCFN01000161.1	1478408	1478460	+	3.8	0
ERVL	DR0012974	MCFN01000161.1	1488912	1489347	C	33.0	0
ERVL	DR0012929	MCFN01000161.1	1509594	1510014	+	16.2	0
ERV1	DR0012912	MCFN01000161.1	1512622	1512755	+	26.3	0
ERVL	DR0012923	MCFN01000162.1	5641	5803	C	19.0	0
ERVL	DR0012935	MCFN01000162.1	45285	45864	+	19.1	0
ERVL	DR0012986	MCFN01000162.1	60898	61242	C	8.2	0
ERV1	DR0012922	MCFN01000162.1	63997	64417	C	21.6	0
ERV1	DR0012844	MCFN01000162.1	117118	117268	+	20.1	0
ERVL	DR0012935	MCFN01000162.1	138171	138402	+	24.2	0
ERVL	DR0012958	MCFN01000162.1	178571	179032	C	22.1	0
ERVL	DR0012961	MCFN01000162.1	237778	237914	+	29.0	0
ERVL	DR0012929	MCFN01000162.1	238003	238555	C	16.5	0
ERVL	DR0012935	MCFN01000162.1	244797	245358	+	16.5	0
ERVL	DR0012961	MCFN01000162.1	308854	309282	C	27.5	0
ERVL	DR0012929	MCFN01000162.1	412539	413100	+	13.8	0
ERVL	DR0012891	MCFN01000162.1	414231	414804	C	8.6	0
ERVL	DR0012890	MCFN01000162.1	461844	462403	+	5.2	0
ERVL	DR0012890	MCFN01000162.1	469160	469205	+	2.2	0
ERVL	DR0012890	MCFN01000162.1	469207	469256	C	4.0	0
ERVL	DR0012891	MCFN01000162.1	479788	480180	C	27.1	0
ERVL	DR0012935	MCFN01000162.1	480709	481326	C	25.9	0
ERVL	DR0012935	MCFN01000162.1	481341	481979	C	23.6	0
ERVL	DR0012935	MCFN01000162.1	525054	525289	+	25.1	0
ERVL	DR0012890	MCFN01000162.1	618982	619028	C	6.4	0
ERVL	DR0012958	MCFN01000162.1	629338	629830	+	21.8	0
ERVL	DR0012929	MCFN01000162.1	660620	661148	C	15.3	0
ERV1	DR0012914	MCFN01000162.1	664298	664407	C	16.4	0
ERVL	DR0012936	MCFN01000162.1	664408	664956	+	13.1	0
ERV1	DR0012914	MCFN01000162.1	664958	665169	C	16.0	0
ERVL	DR0012823	MCFN01000162.1	667860	668462	C	11.4	0
ERVL	DR0012935	MCFN01000162.1	688705	689089	+	15.3	0
ERVL	DR0012890	MCFN01000162.1	692598	692927	C	12.0	0
ERVL	DR0012974	MCFN01000162.1	699905	700219	C	17.8	0
ERVL	DR0012958	MCFN01000162.1	761361	761954	+	26.8	0
ERVL	DR0012935	MCFN01000162.1	767122	767184	C	11.1	0
ERVL	DR0012848	MCFN01000162.1	774841	775469	C	12.6	0
ERVL	DR0012974	MCFN01000162.1	783894	784164	C	25.0	0
ERVL	DR0012929	MCFN01000162.1	814411	814916	+	23.0	0
ERVL	DR0012850	MCFN01000162.1	826571	826906	+	1.8	0
ERVL	DR0012969	MCFN01000162.1	858544	858899	+	7.9	0
ERVL	DR0012923	MCFN01000162.1	860669	860833	C	20.2	0
ERVL	DR0012920	MCFN01000162.1	864426	864689	C	17.5	0
ERVL	DR0012958	MCFN01000162.1	886661	887413	C	23.6	0
ERVL	DR0012860	MCFN01000162.1	966916	967489	C	3.2	0
ERVL	DR0012936	MCFN01000162.1	1029861	1030428	+	9.7	0
ERVL	DR0012954	MCFN01000162.1	1040937	1041514	+	3.5	0
ERVL	DR0012929	MCFN01000162.1	1089567	1090069	+	13.8	0
ERVL	DR0012929	MCFN01000162.1	1098121	1098330	C	16.7	0
ERVL	DR0012929	MCFN01000162.1	1098356	1098531	C	20.1	0
ERVL	DR0012970	MCFN01000162.1	1122073	1122362	C	17.5	0
ERVL	DR0012923	MCFN01000162.1	1172176	1172488	C	17.1	0
ERVL	DR0012936	MCFN01000162.1	1181771	1182144	C	10.5	0
ERVL	DR0012961	MCFN01000162.1	1184322	1184730	+	26.2	0
ERVL	DR0012929	MCFN01000162.1	1199722	1200021	+	11.9	0
ERVL	DR0012954	MCFN01000162.1	1239324	1239903	C	3.1	0
ERVL	DR0012861	MCFN01000162.1	1306378	1306524	+	5.4	0
ERVL	DR0012923	MCFN01000162.1	1368676	1369094	C	26.6	0
ERVL	DR0012961	MCFN01000162.1	1448964	1449393	C	30.1	0
ERVL	DR0012890	MCFN01000162.1	1487723	1488281	C	7.4	0
ERVL	DR0012959	MCFN01000162.1	1490016	1490555	C	11.8	0
ERVL	DR0012936	MCFN01000162.1	1507086	1507642	C	12.5	0
ERVL	DR0012961	MCFN01000163.1	3687	3927	C	29.1	0
ERVL	DR0012961	MCFN01000163.1	91937	92142	C	21.2	0
ERVL	DR0012961	MCFN01000163.1	98086	98145	+	16.7	0
ERVL	DR0012920	MCFN01000163.1	153673	153934	+	13.6	0
ERVL	DR0012954	MCFN01000163.1	290976	291543	C	2.3	0
ERV1	DR0012844	MCFN01000163.1	377112	377232	+	11.7	0
ERVL	DR0012923	MCFN01000163.1	392508	392651	C	26.6	0
ERVL	DR0012935	MCFN01000163.1	392748	392874	+	20.6	0
ERVL	DR0012959	MCFN01000163.1	393702	393859	+	37.6	0
ERVK	DR0012977	MCFN01000163.1	441153	441201	C	16.3	0
ERVL	DR0012961	MCFN01000163.1	472251	472440	+	23.7	0
ERV1	DR0012914	MCFN01000163.1	475023	475225	C	15.3	0
ERVL	DR0012958	MCFN01000163.1	551439	552117	C	23.1	0
ERVL	DR0012935	MCFN01000163.1	647215	647744	C	24.2	0
ERVL	DR0012929	MCFN01000163.1	733804	734057	C	13.5	0
ERVL	DR0012974	MCFN01000163.1	818041	818537	C	20.1	0
ERVL	DR0012936	MCFN01000163.1	839333	839416	C	4.5	0
ERVL	DR0012969	MCFN01000163.1	860336	860681	C	11.5	0
ERVK	DR0012960	MCFN01000163.1	906079	906333	C	9.8	0
ERVK	DR0012960	MCFN01000163.1	906584	906709	C	13.6	0
ERVK	DR0012960	MCFN01000163.1	906869	907118	C	10.4	0
ERVK	DR0012960	MCFN01000163.1	907265	907413	C	8.1	0
ERVL	DR0012929	MCFN01000163.1	930603	930932	C	13.6	0
ERVL	DR0012974	MCFN01000163.1	957234	957673	C	21.2	0
ERVL	DR0012920	MCFN01000163.1	977416	977649	+	11.8	0
ERVL	DR0012969	MCFN01000163.1	987278	987599	C	16.5	0
ERVL	DR0012961	MCFN01000163.1	1075032	1075341	+	23.7	0
ERVL	DR0012954	MCFN01000163.1	1091764	1092326	C	3.2	0
ERVL	DR0012958	MCFN01000163.1	1196062	1196106	+	22.2	0
ERVL	DR0012929	MCFN01000163.1	1240072	1240261	C	14.6	0
ERVL	DR0012974	MCFN01000163.1	1256430	1256773	+	34.3	0
ERVL	DR0012958	MCFN01000163.1	1256812	1256971	+	22.1	0
ERVL	DR0012958	MCFN01000163.1	1321363	1321889	+	24.7	0
ERVL	DR0012961	MCFN01000163.1	1321931	1322172	+	25.1	0
ERVL	DR0012848	MCFN01000163.1	1346675	1347679	C	5.0	0
ERV1	DR0012844	MCFN01000163.1	1362552	1362611	C	13.6	0
ERVL	DR0012959	MCFN01000163.1	1383938	1384471	+	10.8	0
ERVL	DR0012961	MCFN01000163.1	1408360	1408421	+	19.4	0
ERVL	DR0012935	MCFN01000163.1	1447478	1448016	C	35.0	0
ERVL	DR0012974	MCFN01000163.1	1449877	1450190	C	33.2	0
ERVL	DR0012974	MCFN01000163.1	1454107	1454347	+	27.8	0
ERVL	DR0012974	MCFN01000163.1	1454744	1455015	+	22.8	0
ERVL	DR0012848	MCFN01000163.1	1483912	1484330	+	8.8	0
ERVL	DR0012958	MCFN01000163.1	1491082	1491657	+	21.6	0
ERVL	DR0012890	MCFN01000163.1	1504007	1504120	+	9.7	0
ERVL	DR0012991	MCFN01000164.1	15248	15580	+	16.5	0
ERVL	DR0012974	MCFN01000164.1	107652	108197	C	20.6	0
ERVL	DR0012970	MCFN01000164.1	135202	135530	+	13.2	0
ERVL	DR0012991	MCFN01000164.1	295960	296288	C	16.4	0
ERVL	DR0012986	MCFN01000164.1	346136	346474	C	10.7	0
ERVL	DR0012935	MCFN01000164.1	349468	349867	C	24.1	0
ERVL	DR0012838	MCFN01000164.1	613096	613394	C	16.1	0
ERVL	DR0012991	MCFN01000164.1	646560	646866	C	13.0	0
ERVL	DR0012970	MCFN01000164.1	755514	755859	C	15.4	0
ERVL	DR0012929	MCFN01000164.1	759851	760366	+	14.0	0
ERVL	DR0012920	MCFN01000164.1	773240	773460	C	23.3	0
ERVL	DR0012920	MCFN01000164.1	833964	834180	+	20.3	0
ERVL	DR0012954	MCFN01000164.1	886297	886414	C	3.4	0
ERVL	DR0012860	MCFN01000164.1	887282	887320	C	0.0	0
ERVL	DR0012991	MCFN01000164.1	1060639	1060959	C	13.1	0
ERVL	DR0012991	MCFN01000164.1	1129463	1129806	C	16.7	0
ERVL	DR0012991	MCFN01000164.1	1189453	1189774	C	14.1	0
ERVL	DR0012970	MCFN01000164.1	1259698	1260031	C	12.6	0
ERVL	DR0012991	MCFN01000164.1	1267988	1268302	C	10.2	0
ERVL	DR0012969	MCFN01000164.1	1277287	1277638	+	17.1	0
ERVL	DR0012970	MCFN01000164.1	1333167	1333505	C	14.4	0
ERVL	DR0012991	MCFN01000164.1	1468715	1468981	C	11.8	0
ERVL	DR0012935	MCFN01000165.1	17223	17787	C	20.9	0
ERVL	DR0012970	MCFN01000165.1	27099	27408	+	19.7	0
ERVL	DR0012958	MCFN01000165.1	35372	35619	C	30.0	0
ERVL	DR0012935	MCFN01000165.1	63947	64195	C	26.1	0
ERVL	DR0012860	MCFN01000165.1	72318	72381	C	4.7	0
ERVL	DR0012848	MCFN01000165.1	209933	209969	C	2.7	0
ERVL	DR0012986	MCFN01000165.1	293150	293493	+	10.2	0
ERVL	DR0012809	MCFN01000165.1	334158	334503	+	15.4	0
ERVL	DR0012929	MCFN01000165.1	368815	369208	C	19.8	0
ERVL	DR0012970	MCFN01000165.1	396370	396706	C	16.8	0
ERVL	DR0012935	MCFN01000165.1	422294	422675	+	23.2	0
ERVL	DR0012929	MCFN01000165.1	442678	443197	C	18.1	0
ERVK	DR0012911	MCFN01000165.1	445097	445151	C	9.1	0
ERVL	DR0012954	MCFN01000165.1	448410	448976	+	2.7	0
ERV1	DR0012854	MCFN01000165.1	499522	499678	C	27.5	0
ERVL	DR0012970	MCFN01000165.1	530722	531062	+	15.5	0
ERVL	DR0012935	MCFN01000165.1	677560	678119	C	17.2	0
ERVL	DR0012936	MCFN01000165.1	707721	708281	+	9.7	0
ERVL	DR0012935	MCFN01000165.1	755919	756489	+	18.9	0
ERVL	DR0012994	MCFN01000165.1	850672	851091	C	4.3	0
ERVL	DR0012994	MCFN01000165.1	851097	851868	C	1.6	0
ERVL	DR0012994	MCFN01000165.1	851889	852139	+	1.2	0
ERVL	DR0012994	MCFN01000165.1	852237	852316	+	8.3	0
ERVL	DR0012920	MCFN01000165.1	893437	893700	+	23.7	0
ERVL	DR0012974	MCFN01000165.1	1243187	1243698	C	22.4	0
ERVL	DR0012962	MCFN01000165.1	1326953	1327363	+	14.7	0
ERVL	DR0012809	MCFN01000165.1	1327643	1327978	+	28.0	0
ERVL	DR0012936	MCFN01000165.1	1352758	1352863	+	7.9	0
ERVL	DR0012890	MCFN01000165.1	1361117	1361175	C	1.7	0
ERVL	DR0012961	MCFN01000165.1	1437894	1438031	C	28.5	0
ERVL	DR0012936	MCFN01000166.1	80041	80430	+	15.2	0
ERVL	DR0012974	MCFN01000166.1	135759	136244	C	27.2	0
ERVL	DR0012929	MCFN01000166.1	192026	192559	C	13.6	0
ERVL	DR0012958	MCFN01000166.1	217506	218533	+	21.6	0
ERVL	DR0012897	MCFN01000166.1	256422	257181	C	15.4	0
ERVL	DR0012981	MCFN01000166.1	259660	260061	C	17.9	0
ERV1	DR0012912	MCFN01000166.1	267731	267826	C	15.6	0
ERV1	DR0012992	MCFN01000166.1	295290	295512	C	9.1	0
ERVL	DR0012812	MCFN01000166.1	370542	371620	+	13.4	0
ERVL	DR0012954	MCFN01000166.1	380187	380227	C	4.9	0
ERVL	DR0012910	MCFN01000166.1	389834	391340	+	33.0	0
ERVL	DR0012942	MCFN01000166.1	391734	392302	+	31.9	0
ERVL	DR0012942	MCFN01000166.1	392688	392837	+	28.2	0
ERVL	DR0012835	MCFN01000166.1	409109	409233	C	20.4	0
ERVL	DR0012958	MCFN01000166.1	426238	426365	C	26.5	0
ERVL	DR0012936	MCFN01000166.1	446614	447165	C	20.8	0
ERVL	DR0012929	MCFN01000166.1	448641	449172	+	23.0	0
ERV1	DR0012912	MCFN01000166.1	453233	453445	C	10.9	0
ERVL	DR0012823	MCFN01000166.1	456794	457410	+	23.3	0
ERVL	DR0012891	MCFN01000166.1	457974	458571	+	22.5	0
ERVL	DR0012908	MCFN01000166.1	458585	458775	+	25.3	0
ERV1	DR0012922	MCFN01000166.1	458804	459031	+	22.4	0
ERVL	DR0012962	MCFN01000166.1	459302	459560	+	23.1	0
ERVL	DR0012935	MCFN01000166.1	459745	459922	+	19.2	0
ERVK	DR0012977	MCFN01000166.1	461873	462444	+	28.7	0
ERVK	DR0012895	MCFN01000166.1	463631	463696	+	25.8	0
ERVK	DR0012895	MCFN01000166.1	464151	464242	+	23.1	0
ERVK	DR0012911	MCFN01000166.1	465079	465209	+	31.8	0
ERVK	DR0012985	MCFN01000166.1	473259	473709	C	3.1	0
ERVK	DR0012985	MCFN01000166.1	473743	474041	C	4.3	0
ERVK	DR0012985	MCFN01000166.1	474838	475459	C	5.3	0
ERVK	DR0012985	MCFN01000166.1	475878	476177	C	5.2	0
ERVL	DR0012838	MCFN01000166.1	489116	489225	+	12.2	0
ERVL	DR0012923	MCFN01000166.1	506878	507186	C	21.9	0
ERV1	DR0012992	MCFN01000166.1	536229	536863	C	15.5	0
ERVL	DR0012936	MCFN01000166.1	540259	540812	+	13.0	0
ERV1	DR0012922	MCFN01000166.1	588023	588504	+	22.3	0
ERVL	DR0012958	MCFN01000166.1	589543	589938	C	16.5	0
ERVL	DR0012923	MCFN01000166.1	593009	593332	+	14.1	0
ERVL	DR0012929	MCFN01000166.1	600486	601026	C	17.6	0
ERVL	DR0012959	MCFN01000166.1	604921	605820	C	18.1	0
ERVL	DR0012823	MCFN01000166.1	606529	607916	C	19.3	0
ERVL	DR0012935	MCFN01000166.1	617103	617648	C	16.8	0
ERVL	DR0012958	MCFN01000166.1	617968	618359	+	17.1	0
ERVL	DR0012823	MCFN01000166.1	626202	627956	C	25.2	0
ERVL	DR0012929	MCFN01000166.1	632669	633182	C	16.6	0
ERVL	DR0012942	MCFN01000166.1	691679	694377	C	23.0	0
ERVL	DR0012863	MCFN01000166.1	694379	694685	C	32.8	0
ERVL	DR0012920	MCFN01000166.1	694797	695059	C	13.6	0
ERVL	DR0012936	MCFN01000166.1	696733	697275	+	10.5	0
ERVL	DR0012920	MCFN01000166.1	704785	705037	C	14.5	0
ERVL	DR0012929	MCFN01000166.1	715368	715762	+	19.1	0
ERVL	DR0012962	MCFN01000166.1	715764	716222	C	15.9	0
ERVL	DR0012929	MCFN01000166.1	728349	728835	+	16.2	0
ERVL	DR0012954	MCFN01000166.1	738208	738785	+	3.0	0
ERVL	DR0012954	MCFN01000166.1	756255	756831	+	2.4	0
ERVL	DR0012958	MCFN01000166.1	772466	773255	C	22.5	0
ERVL	DR0012981	MCFN01000166.1	793075	793246	C	26.1	0
ERVL	DR0012891	MCFN01000166.1	793251	794287	C	27.1	0
ERVL	DR0012823	MCFN01000166.1	794470	795827	C	25.7	0
ERVL	DR0012959	MCFN01000166.1	813836	814127	C	14.7	0
ERVL	DR0012959	MCFN01000166.1	814195	814650	C	28.6	0
ERVL	DR0012943	MCFN01000166.1	825357	825703	+	15.7	0
ERVL	DR0012969	MCFN01000166.1	830788	831122	C	10.1	0
ERVL	DR0012929	MCFN01000166.1	851024	851525	C	21.3	0
ERV1	DR0012912	MCFN01000166.1	867578	868065	C	8.3	0
ERV1	DR0012912	MCFN01000166.1	872709	873186	+	8.1	0
ERVL	DR0012890	MCFN01000166.1	897517	898078	C	3.6	0
ERVL	DR0012923	MCFN01000166.1	900820	900898	C	15.4	0
ERVL	DR0012929	MCFN01000166.1	952904	953424	C	23.7	0
ERVL	DR0012943	MCFN01000166.1	955736	955986	C	24.6	0
ERVL	DR0012920	MCFN01000166.1	974843	975098	C	11.2	0
ERVL	DR0012991	MCFN01000166.1	977315	977385	C	14.3	0
ERVL	DR0012943	MCFN01000166.1	990674	991035	C	13.2	0
ERVL	DR0012920	MCFN01000166.1	991285	991512	+	11.8	0
ERVL	DR0012958	MCFN01000166.1	996669	996791	C	12.4	0
ERVL	DR0012935	MCFN01000166.1	1007598	1007972	C	26.7	0
ERVL	DR0012827	MCFN01000166.1	1023863	1024393	C	11.9	0
ERVL	DR0012890	MCFN01000166.1	1042754	1042839	C	11.6	0
ERVL	DR0012929	MCFN01000166.1	1094571	1095048	C	18.8	0
ERV1	DR0012857	MCFN01000166.1	1103819	1104444	C	17.8	0
ERV1	DR0012857	MCFN01000166.1	1106101	1106643	C	14.2	0
ERV1	DR0012992	MCFN01000166.1	1112786	1112913	C	5.5	0
ERV1	DR0012906	MCFN01000166.1	1114322	1114726	C	31.1	0
ERV1	DR0012906	MCFN01000166.1	1115080	1115314	C	28.5	0
ERV1	DR0012922	MCFN01000166.1	1117433	1117973	+	22.2	0
ERV1	DR0012992	MCFN01000166.1	1118216	1118364	C	9.5	0
ERVL	DR0012936	MCFN01000166.1	1135925	1136371	C	14.6	0
ERVL	DR0012935	MCFN01000166.1	1146331	1146378	+	10.4	0
ERVL	DR0012935	MCFN01000166.1	1146408	1146574	+	20.6	0
ERVK	DR0012977	MCFN01000166.1	1149068	1149982	+	17.7	0
ERVK	DR0012895	MCFN01000166.1	1150401	1152174	+	14.9	0
ERVL	DR0012936	MCFN01000166.1	1159156	1159706	+	15.4	0
ERVL	DR0012961	MCFN01000166.1	1187022	1187325	+	26.9	0
ERVL	DR0012935	MCFN01000166.1	1187381	1187561	C	16.9	0
ERV1	DR0012844	MCFN01000166.1	1195788	1196077	+	13.5	0
ERVL	DR0012974	MCFN01000166.1	1202568	1202797	+	30.3	0
ERVL	DR0012974	MCFN01000166.1	1202930	1203048	+	30.4	0
ERVL	DR0012890	MCFN01000166.1	1205150	1205699	+	12.2	0
ERVL	DR0012932	MCFN01000166.1	1207206	1208896	+	9.8	0
ERVL	DR0012932	MCFN01000166.1	1208898	1210306	+	8.5	0
ERVL	DR0012935	MCFN01000166.1	1210519	1210797	+	22.7	0
ERVL	DR0012832	MCFN01000166.1	1210803	1211306	C	29.9	0
ERVL	DR0012962	MCFN01000166.1	1211340	1212211	C	28.4	0
ERVL	DR0012935	MCFN01000166.1	1212371	1212551	+	27.1	0
ERVL	DR0012897	MCFN01000166.1	1218630	1219359	C	14.1	0
ERV1	DR0012857	MCFN01000166.1	1219649	1220272	C	18.5	0
ERV1	DR0012912	MCFN01000166.1	1222896	1223377	C	12.0	0
ERV1	DR0012857	MCFN01000166.1	1226208	1226381	+	25.6	0
ERVL	DR0012923	MCFN01000166.1	1229988	1230215	C	26.6	0
ERV1	DR0012855	MCFN01000166.1	1236528	1237097	C	3.5	0
ERV1	DR0012866	MCFN01000166.1	1246164	1246706	C	19.0	0
ERVL	DR0012929	MCFN01000166.1	1246825	1247380	C	15.5	0
ERV1	DR0012866	MCFN01000166.1	1267693	1267974	+	6.7	0
ERVL	DR0012920	MCFN01000166.1	1281852	1282085	C	12.6	0
ERVL	DR0012942	MCFN01000166.1	1282086	1284226	C	26.1	0
ERVL	DR0012920	MCFN01000166.1	1284830	1285018	C	17.3	0
ERVL	DR0012929	MCFN01000166.1	1300610	1301136	+	20.4	0
ERV1	DR0012906	MCFN01000166.1	1312758	1315495	C	6.6	0
ERV1	DR0012902	MCFN01000166.1	1315497	1316128	C	5.6	0
ERV1	DR0012902	MCFN01000166.1	1318136	1321035	C	6.1	0
ERVL	DR0012832	MCFN01000166.1	1322354	1324555	+	4.8	0
ERV1	DR0012902	MCFN01000166.1	1325106	1325160	C	5.5	0
ERVL	DR0012929	MCFN01000166.1	1328610	1329045	+	21.6	0
ERVL	DR0012910	MCFN01000166.1	1330635	1330934	+	28.3	0
ERVL	DR0012954	MCFN01000166.1	1331195	1331764	+	5.3	0
ERVL	DR0012910	MCFN01000166.1	1333645	1333982	+	25.4	0
ERVL	DR0012809	MCFN01000166.1	1334499	1334621	+	18.7	0
ERVL	DR0012848	MCFN01000166.1	1335458	1335870	+	7.9	0
ERVL	DR0012853	MCFN01000166.1	1342650	1343449	+	15.5	0
ERVL	DR0012932	MCFN01000166.1	1344894	1345666	+	11.0	0
ERVL	DR0012861	MCFN01000166.1	1347735	1348309	C	7.7	0
ERVL	DR0012958	MCFN01000166.1	1349129	1349530	C	21.4	0
ERVL	DR0012890	MCFN01000166.1	1349585	1351127	+	8.4	0
ERVL	DR0012954	MCFN01000166.1	1351130	1351162	+	6.1	0
ERVL	DR0012958	MCFN01000166.1	1351163	1351376	C	19.8	0
ERVL	DR0012981	MCFN01000166.1	1355434	1356009	+	11.7	0
ERV1	DR0012914	MCFN01000166.1	1358654	1359033	+	25.7	0
ERVL	DR0012932	MCFN01000166.1	1362228	1362978	+	5.0	0
ERVL	DR0012994	MCFN01000166.1	1373704	1373931	+	2.2	0
ERVL	DR0012910	MCFN01000166.1	1374085	1375208	+	34.1	0
ERVL	DR0012910	MCFN01000166.1	1375229	1377314	+	29.1	0
ERVL	DR0012891	MCFN01000166.1	1377537	1378138	+	9.5	0
ERVK	DR0012877	MCFN01000166.1	1384240	1386383	C	3.6	0
ERVL	DR0012929	MCFN01000166.1	1390279	1390833	C	23.4	0
ERVL	DR0012890	MCFN01000166.1	1399334	1400733	C	11.6	0
ERVL	DR0012932	MCFN01000166.1	1401120	1401575	+	24.0	0
ERVL	DR0012910	MCFN01000166.1	1403784	1405255	C	29.3	0
ERVL	DR0012910	MCFN01000166.1	1406773	1408034	C	33.0	0
ERVL	DR0012920	MCFN01000166.1	1408094	1408318	C	26.2	0
ERVL	DR0012929	MCFN01000166.1	1409096	1409616	C	17.8	0
ERVL	DR0012935	MCFN01000166.1	1410135	1410650	+	28.4	0
ERVL	DR0012932	MCFN01000166.1	1412479	1412709	C	25.6	0
ERVL	DR0012920	MCFN01000166.1	1414733	1414994	+	15.5	0
ERVL	DR0012910	MCFN01000166.1	1419374	1419598	C	28.4	0
ERVL	DR0012910	MCFN01000166.1	1419606	1419980	C	30.7	0
ERVL	DR0012991	MCFN01000166.1	1420427	1420758	C	21.7	0
ERVL	DR0012929	MCFN01000166.1	1422731	1423160	C	16.5	0
ERVL	DR0012832	MCFN01000166.1	1423163	1424303	+	5.9	0
ERVL	DR0012890	MCFN01000166.1	1424760	1425641	C	6.2	0
ERVL	DR0012890	MCFN01000166.1	1426897	1427051	C	1.3	0
ERVL	DR0012861	MCFN01000166.1	1427128	1427936	C	5.9	0
ERVL	DR0012959	MCFN01000166.1	1430517	1431052	C	11.8	0
ERV1	DR0012914	MCFN01000166.1	1455128	1455237	+	26.4	0
ERV1	DR0012914	MCFN01000166.1	1455238	1455714	+	21.6	0
ERVL	DR0012991	MCFN01000166.1	1456426	1456742	C	18.3	0
ERVL	DR0012958	MCFN01000166.1	1462715	1462854	C	31.4	0
ERVL	DR0012962	MCFN01000166.1	1465894	1466478	+	19.3	0
ERVL	DR0012942	MCFN01000166.1	1467218	1468324	+	18.4	0
ERVL	DR0012920	MCFN01000166.1	1469372	1469455	+	19.0	0
ERVL	DR0012853	MCFN01000166.1	1474996	1475668	+	16.4	0
ERV1	DR0012857	MCFN01000166.1	1481110	1481252	C	18.1	0
ERVL	DR0012850	MCFN01000166.1	1482216	1482551	+	1.8	0
ERVL	DR0012848	MCFN01000166.1	1482603	1482851	+	17.3	0
ERVL	DR0012848	MCFN01000166.1	1483585	1483699	C	7.0	0
ERVL	DR0012832	MCFN01000166.1	1485827	1485949	C	4.1	0
ERVL	DR0012970	MCFN01000167.1	51022	51356	C	15.2	0
ERVL	DR0012970	MCFN01000167.1	92223	92547	C	13.1	0
ERVL	DR0012969	MCFN01000167.1	147011	147362	C	12.3	0
ERVL	DR0012850	MCFN01000167.1	190282	190617	+	2.7	0
ERVL	DR0012890	MCFN01000167.1	213305	213408	+	8.7	0
ERVL	DR0012991	MCFN01000167.1	217391	217719	C	16.7	0
ERV1	DR0012973	MCFN01000167.1	234506	234591	C	19.1	0
ERV1	DR0012844	MCFN01000167.1	234837	235170	+	17.2	0
ERVL	DR0012824	MCFN01000167.1	294502	294838	+	11.9	0
ERVL	DR0012986	MCFN01000167.1	350126	350470	+	12.6	0
ERVL	DR0012970	MCFN01000167.1	406965	407203	+	15.1	0
ERVL	DR0012970	MCFN01000167.1	407258	407374	+	22.2	0
ERVL	DR0012991	MCFN01000167.1	500877	501170	+	13.9	0
ERVL	DR0012890	MCFN01000167.1	542040	542114	+	12.0	0
ERVL	DR0012942	MCFN01000167.1	590919	591277	+	10.7	0
ERVL	DR0012969	MCFN01000167.1	610308	610653	+	13.0	0
ERVL	DR0012961	MCFN01000167.1	693737	693864	+	29.6	0
ERVL	DR0012942	MCFN01000167.1	739851	740196	C	7.2	0
ERVL	DR0012936	MCFN01000167.1	803875	804425	C	12.8	0
ERVL	DR0012970	MCFN01000167.1	867538	867907	C	17.3	0
ERVL	DR0012942	MCFN01000167.1	893554	893904	C	17.5	0
ERV1	DR0012844	MCFN01000167.1	995727	995773	C	10.6	0
ERVL	DR0012920	MCFN01000167.1	1029871	1030098	+	15.6	0
ERVL	DR0012991	MCFN01000167.1	1046048	1046375	C	19.1	0
ERVL	DR0012974	MCFN01000167.1	1049601	1049708	+	18.5	0
ERVL	DR0012824	MCFN01000167.1	1093874	1094205	C	10.6	0
ERVL	DR0012935	MCFN01000167.1	1319246	1319341	C	25.3	0
ERVL	DR0012935	MCFN01000167.1	1319504	1319650	C	20.5	0
ERVL	DR0012929	MCFN01000167.1	1393493	1393811	C	14.2	0
ERVL	DR0012970	MCFN01000167.1	1398674	1398949	C	17.5	0
ERVL	DR0012936	MCFN01000168.1	38953	39490	+	16.7	0
ERVL	DR0012920	MCFN01000168.1	45879	46055	C	23.7	0
